# timestamp tx ty tz qx qy qz qw
1698133057.0072565 11775872.835644554 2472159.94335529 62.10163497924805 0 0 0 1
1698133057.0266464 11775872.843441796 2472159.9291064567 62.10084915161133 0 0 0 1
1698133057.0468159 11775872.852032771 2472159.913637876 62.100162506103516 0 0 0 1
1698133057.066192 11775872.86138365 2472159.897040622 62.099491119384766 0 0 0 1
1698133057.0866327 11775872.871417584 2472159.879491602 62.09886169433594 0 0 0 1
1698133057.1093547 11775872.881984847 2472159.861247353 62.09829330444336 0 0 0 1
1698133057.1266427 11775872.892988885 2472159.8424957492 62.097774505615234 0 0 0 1
1698133057.1462169 11775872.904339392 2472159.8233502787 62.097312927246094 0 0 0 1
1698133057.1668956 11775872.91293855 2472159.8088482437 62.09691619873047 0 0 0 1
1698133057.1870716 11775872.924879966 2472159.788815378 62.09656524658203 0 0 0 1
1698133057.2075806 11775872.936680054 2472159.7690218845 62.096168518066406 0 0 0 1
1698133057.2269115 11775872.944821814 2472159.7519740164 62.0957145690918 0 0 0 1
1698133057.246317 11775872.955864161 2472159.733307288 62.095096588134766 0 0 0 1
1698133057.2667294 11775872.966504179 2472159.715275229 62.09455490112305 0 0 0 1
1698133057.2862494 11775872.9766577 2472159.697912649 62.09397506713867 0 0 0 1
1698133057.310046 11775872.98633938 2472159.681189029 62.09336471557617 0 0 0 1
1698133057.3262753 11775872.995629108 2472159.665130597 62.092769622802734 0 0 0 1
1698133057.346799 11775873.00448617 2472159.649819844 62.09220504760742 0 0 0 1
1698133057.3661485 11775873.01284696 2472159.6352725066 62.0916862487793 0 0 0 1
1698133057.3866034 11775873.018688979 2472159.6251773946 62.09862518310547 0 0 0 1
1698133057.40709 11775873.02596742 2472159.6123604984 62.09828567504883 0 0 0 1
1698133057.4266725 11775873.032689432 2472159.6002960503 62.09804153442383 0 0 0 1
1698133057.4470522 11775873.038905691 2472159.5888858223 62.098388671875 0 0 0 1
1698133057.466643 11775873.044707859 2472159.5780363553 62.098392486572266 0 0 0 1
1698133057.4862378 11775873.050209 2472159.5676394054 62.09850311279297 0 0 0 1
1698133057.5089517 11775873.055516398 2472159.5575671825 62.09871292114258 0 0 0 1
1698133057.5262444 11775873.060712786 2472159.547691893 62.09903335571289 0 0 0 1
1698133057.5469048 11775873.065829605 2472159.537928183 62.09946060180664 0 0 0 1
1698133057.566506 11775873.069774086 2472159.5303679365 62.10377502441406 0 0 0 1
1698133057.586032 11775873.072392518 2472159.5224495856 62.10438537597656 0 0 0 1
1698133057.6075537 11775873.075091727 2472159.514382939 62.10504913330078 0 0 0 1
1698133057.6269672 11775873.07793108 2472159.506074059 62.10575866699219 0 0 0 1
1698133057.6460788 11775873.080979906 2472159.4974104133 62.10698318481445 0 0 0 1
1698133057.6663263 11775873.084362525 2472159.488267547 62.10770034790039 0 0 0 1
1698133057.6867778 11775873.088180097 2472159.478531495 62.1083869934082 0 0 0 1
1698133057.7092202 11775873.092478631 2472159.468139317 62.10903549194336 0 0 0 1
1698133057.726423 11775873.097282518 2472159.4570089947 62.10961151123047 0 0 0 1
1698133057.7467287 11775873.10263374 2472159.445071866 62.11012268066406 0 0 0 1
1698133057.7662463 11775873.106585672 2472159.435840785 62.10816192626953 0 0 0 1
1698133057.7865717 11775873.114136845 2472159.4209296256 62.10860824584961 0 0 0 1
1698133057.8079298 11775873.12232135 2472159.4051339338 62.109031677246094 0 0 0 1
1698133057.8264096 11775873.13113398 2472159.3884131787 62.10942077636719 0 0 0 1
1698133057.8468356 11775873.140646305 2472159.370723015 62.109336853027344 0 0 0 1
1698133057.8664577 11775873.150940029 2472159.351987625 62.10962677001953 0 0 0 1
1698133057.8867362 11775873.162023835 2472159.3321812605 62.1098518371582 0 0 0 1
1698133057.909211 11775873.173872534 2472159.311281032 62.109989166259766 0 0 0 1
1698133057.926267 11775873.180368757 2472159.2934926394 62.11001968383789 0 0 0 1
1698133057.946528 11775873.193722356 2472159.270428526 62.10996627807617 0 0 0 1
1698133057.966076 11775873.20409037 2472159.252323992 62.11267852783203 0 0 0 1
1698133057.9864902 11775873.220296154 2472159.2259563534 62.112613677978516 0 0 0 1
1698133058.0081685 11775873.237277798 2472159.198494852 62.11261749267578 0 0 0 1
1698133058.0266147 11775873.254999608 2472159.169953315 62.112648010253906 0 0 0 1
1698133058.0470243 11775873.273474626 2472159.1403188678 62.11178207397461 0 0 0 1
1698133058.06657 11775873.292631205 2472159.109591988 62.11165237426758 0 0 0 1
1698133058.0869157 11775873.312472155 2472159.077753125 62.111419677734375 0 0 0 1
1698133058.109752 11775873.332996486 2472159.044814676 62.11110305786133 0 0 0 1
1698133058.1271322 11775873.354214229 2472159.0108009605 62.11073684692383 0 0 0 1
1698133058.1467328 11775873.376102893 2472158.9757358204 62.110313415527344 0 0 0 1
1698133058.1660259 11775873.393197117 2472158.9483887595 62.1120719909668 0 0 0 1
1698133058.186454 11775873.41771571 2472158.909872751 62.111602783203125 0 0 0 1
1698133058.2079701 11775873.442894133 2472158.870305795 62.11109924316406 0 0 0 1
1698133058.2263322 11775873.468744362 2472158.8296726327 62.1105842590332 0 0 0 1
1698133058.2468204 11775873.495249376 2472158.7879351154 62.109859466552734 0 0 0 1
1698133058.2662027 11775873.532725492 2472158.7314280574 62.109291076660156 0 0 0 1
1698133058.2868629 11775873.560583254 2472158.6874742033 62.10869216918945 0 0 0 1
1698133058.3094926 11775873.589073684 2472158.6424627253 62.10803985595703 0 0 0 1
1698133058.3268871 11775873.61818997 2472158.5964327236 62.1072998046875 0 0 0 1
1698133058.3463871 11775873.647991242 2472158.5493164877 62.106475830078125 0 0 0 1
1698133058.3668835 11775873.671199234 2472158.5127125965 62.10675811767578 0 0 0 1
1698133058.3862357 11775873.702138653 2472158.463450595 62.1058349609375 0 0 0 1
1698133058.4076936 11775873.733787114 2472158.4130480005 62.10489273071289 0 0 0 1
1698133058.4260747 11775873.766128635 2472158.3615057673 62.10393142700195 0 0 0 1
1698133058.4465442 11775873.79917425 2472158.308806727 62.10302734375 0 0 0 1
1698133058.465956 11775873.832916906 2472158.254988075 62.10203170776367 0 0 0 1
1698133058.4864118 11775873.867339423 2472158.200051717 62.101016998291016 0 0 0 1
1698133058.5090365 11775873.902429128 2472158.1440090975 62.099998474121094 0 0 0 1
1698133058.52646 11775873.938198676 2472158.086855449 62.09894943237305 0 0 0 1
1698133058.5467138 11775873.974685311 2472158.0285764663 62.097896575927734 0 0 0 1
1698133058.566107 11775874.002899878 2472157.983566896 62.099945068359375 0 0 0 1
1698133058.5865512 11775874.040787596 2472157.923151684 62.09889602661133 0 0 0 1
1698133058.6071455 11775874.079456829 2472157.861469994 62.097843170166016 0 0 0 1
1698133058.626607 11775874.124740351 2472157.789713698 62.09678268432617 0 0 0 1
1698133058.6469917 11775874.164967632 2472157.725554363 62.0960807800293 0 0 0 1
1698133058.6663094 11775874.205927381 2472157.66017242 62.095008850097656 0 0 0 1
1698133058.6865165 11775874.24761289 2472157.593579313 62.09390640258789 0 0 0 1
1698133058.7092297 11775874.290074231 2472157.5257712235 62.09278106689453 0 0 0 1
1698133058.7265942 11775874.33327765 2472157.4567863024 62.091678619384766 0 0 0 1
1698133058.7470481 11775874.377268238 2472157.3866159646 62.090614318847656 0 0 0 1
1698133058.7664797 11775874.411043694 2472157.3327553505 62.0934944152832 0 0 0 1
1698133058.7869053 11775874.456645198 2472157.2599967425 62.09257507324219 0 0 0 1
1698133058.807291 11775874.502983436 2472157.186087051 62.091766357421875 0 0 0 1
1698133058.8267224 11775874.550000295 2472157.111073006 62.09102249145508 0 0 0 1
1698133058.846066 11775874.597675247 2472157.0350251785 62.090858459472656 0 0 0 1
1698133058.8663445 11775874.645871466 2472156.9581266735 62.09027862548828 0 0 0 1
1698133058.886853 11775874.69450727 2472156.8805453377 62.08979415893555 0 0 0 1
1698133058.9095235 11775874.743438797 2472156.8024938405 62.08943557739258 0 0 0 1
1698133058.9268355 11775874.792674668 2472156.723965507 62.08917236328125 0 0 0 1
1698133058.9463809 11775874.842235804 2472156.644909793 62.08897399902344 0 0 0 1
1698133058.966871 11775874.879916344 2472156.584804523 62.090633392333984 0 0 0 1
1698133058.9864624 11775874.929435968 2472156.505055487 62.09060287475586 0 0 0 1
1698133059.0081549 11775874.9792321 2472156.4249402406 62.090667724609375 0 0 0 1
1698133059.0265992 11775875.029270075 2472156.344546521 62.090797424316406 0 0 0 1
1698133059.0461867 11775875.079431284 2472156.2639687434 62.09086227416992 0 0 0 1
1698133059.0669758 11775875.129703518 2472156.1832212103 62.09112548828125 0 0 0 1
1698133059.0863323 11775875.179996347 2472156.1024479284 62.09146499633789 0 0 0 1
1698133059.1099513 11775875.230343906 2472156.021575465 62.09182357788086 0 0 0 1
1698133059.126281 11775875.280814419 2472155.9404674447 62.09218978881836 0 0 0 1
1698133059.1468065 11775875.331459833 2472155.8590656915 62.092533111572266 0 0 0 1
1698133059.1670933 11775875.369777076 2472155.797396398 62.096923828125 0 0 0 1
1698133059.1866002 11775875.42079552 2472155.715828706 62.09736251831055 0 0 0 1
1698133059.2070217 11775875.472072864 2472155.633947257 62.09783935546875 0 0 0 1
1698133059.2264066 11775875.523534704 2472155.5517596775 62.09833526611328 0 0 0 1
1698133059.246744 11775875.575167868 2472155.4692783663 62.100215911865234 0 0 0 1
1698133059.2661352 11775875.62688379 2472155.386599645 62.100791931152344 0 0 0 1
1698133059.286485 11775875.67877945 2472155.3036100273 62.10137939453125 0 0 0 1
1698133059.309018 11775875.730926732 2472155.2202122365 62.1019401550293 0 0 0 1
1698133059.3261847 11775875.782385517 2472155.1363547756 62.10247039794922 0 0 0 1
1698133059.346568 11775875.835071946 2472155.0521082156 62.10300064086914 0 0 0 1
1698133059.3669376 11775875.87496334 2472154.988240704 62.107757568359375 0 0 0 1
1698133059.3862808 11775875.927077726 2472154.9039493217 62.108333587646484 0 0 0 1
1698133059.4079633 11775875.979518523 2472154.819207805 62.108909606933594 0 0 0 1
1698133059.4271705 11775876.032306112 2472154.733984684 62.109458923339844 0 0 0 1
1698133059.4465609 11775876.085391873 2472154.6483400385 62.109806060791016 0 0 0 1
1698133059.466967 11775876.138757078 2472154.562244307 62.11030960083008 0 0 0 1
1698133059.4863818 11775876.192447515 2472154.475631683 62.110816955566406 0 0 0 1
1698133059.5090747 11775876.24645702 2472154.388491678 62.11129379272461 0 0 0 1
1698133059.5263014 11775876.30078313 2472154.3008462265 62.11176681518555 0 0 0 1
1698133059.5469456 11775876.355448857 2472154.212724891 62.11225891113281 0 0 0 1
1698133059.5662253 11775876.396680294 2472154.14608219 62.113590240478516 0 0 0 1
1698133059.5868382 11775876.45270273 2472154.056276668 62.114105224609375 0 0 0 1
1698133059.6073797 11775876.508996239 2472153.966028641 62.114559173583984 0 0 0 1
1698133059.6267452 11775876.565502904 2472153.875393423 62.11499786376953 0 0 0 1
1698133059.6462853 11775876.622232594 2472153.784349078 62.11443328857422 0 0 0 1
1698133059.6668787 11775876.668594996 2472153.701486299 62.11487579345703 0 0 0 1
1698133059.6863415 11775876.725751007 2472153.6095416863 62.11533737182617 0 0 0 1
1698133059.709945 11775876.783155315 2472153.517187949 62.11580276489258 0 0 0 1
1698133059.7261038 11775876.84077185 2472153.424441297 62.116268157958984 0 0 0 1
1698133059.746594 11775876.898570972 2472153.331324621 62.116737365722656 0 0 0 1
1698133059.7659926 11775876.942234214 2472153.260810958 62.12091064453125 0 0 0 1
1698133059.786657 11775877.001036424 2472153.166084481 62.121429443359375 0 0 0 1
1698133059.8070126 11775877.059953071 2472153.0710404306 62.1219482421875 0 0 0 1
1698133059.8264878 11775877.119032914 2472152.9756463813 62.12245178222656 0 0 0 1
1698133059.8468041 11775877.178259669 2472152.879921407 62.122962951660156 0 0 0 1
1698133059.8661187 11775877.237642229 2472152.783845482 62.12342834472656 0 0 0 1
1698133059.8866477 11775877.297194397 2472152.6874243263 62.12388610839844 0 0 0 1
1698133059.909202 11775877.356912717 2472152.5906922733 62.124332427978516 0 0 0 1
1698133059.9263582 11775877.416802388 2472152.493660766 62.12477111816406 0 0 0 1
1698133059.9467983 11775877.476874132 2472152.3963307603 62.12519836425781 0 0 0 1
1698133059.9662223 11775877.522430766 2472152.322472565 62.12862777709961 0 0 0 1
1698133059.9866865 11775877.582876937 2472152.2243491025 62.12902069091797 0 0 0 1
1698133060.0072894 11775877.64349592 2472152.1259166496 62.12936019897461 0 0 0 1
1698133060.0265868 11775877.706326926 2472152.0220797285 62.12965774536133 0 0 0 1
1698133060.046047 11775877.767308438 2472151.922973983 62.12991714477539 0 0 0 1
1698133060.0664709 11775877.828475257 2472151.8235344505 62.130149841308594 0 0 0 1
1698133060.086853 11775877.889848882 2472151.7237496893 62.130340576171875 0 0 0 1
1698133060.109437 11775877.951444231 2472151.6236473536 62.130496978759766 0 0 0 1
1698133060.1266415 11775878.013260612 2472151.5232207696 62.13063049316406 0 0 0 1
1698133060.1460893 11775878.07526455 2472151.422496639 62.130760192871094 0 0 0 1
1698133060.1668267 11775878.1222843 2472151.3460387303 62.13429641723633 0 0 0 1
1698133060.1862454 11775878.184879187 2472151.2443819083 62.13441848754883 0 0 0 1
1698133060.207931 11775878.24766474 2472151.142360782 62.13453674316406 0 0 0 1
1698133060.226048 11775878.310663257 2472151.0399419744 62.134639739990234 0 0 0 1
1698133060.2466388 11775878.373909833 2472150.9371130867 62.13520812988281 0 0 0 1
1698133060.2661355 11775878.437457921 2472150.8338607675 62.135276794433594 0 0 0 1
1698133060.2867002 11775878.501282226 2472150.730190741 62.13530349731445 0 0 0 1
1698133060.3091805 11775878.56532963 2472150.626154503 62.13530731201172 0 0 0 1
1698133060.3264623 11775878.629626479 2472150.5217196294 62.135276794433594 0 0 0 1
1698133060.3467686 11775878.694139361 2472150.416895657 62.135231018066406 0 0 0 1
1698133060.3658485 11775878.743080562 2472150.33730207 62.13911056518555 0 0 0 1
1698133060.386115 11775878.808032298 2472150.2310323287 62.13911437988281 0 0 0 1
1698133060.4077482 11775878.873241711 2472150.1243296196 62.13911437988281 0 0 0 1
1698133060.42696 11775878.938706404 2472150.0171977575 62.13908004760742 0 0 0 1
1698133060.4465873 11775879.004443638 2472149.909611947 62.13931655883789 0 0 0 1
1698133060.4662056 11775879.070478577 2472149.801600798 62.13924026489258 0 0 0 1
1698133060.486788 11775879.136817962 2472149.6931471447 62.13914489746094 0 0 0 1
1698133060.5092912 11775879.203410607 2472149.5842948556 62.1390266418457 0 0 0 1
1698133060.5264146 11775879.270262748 2472149.4750324865 62.13887405395508 0 0 0 1
1698133060.546592 11775879.337331405 2472149.365381019 62.13871765136719 0 0 0 1
1698133060.5667727 11775879.38824641 2472149.2820414025 62.14194107055664 0 0 0 1
1698133060.5861714 11775879.456110211 2472149.171935987 62.141807556152344 0 0 0 1
1698133060.6078427 11775879.524227679 2472149.061451009 62.14167404174805 0 0 0 1
1698133060.6263535 11775879.592618868 2472148.9505788395 62.14151382446289 0 0 0 1
1698133060.645932 11775879.661278166 2472148.8392889607 62.14155960083008 0 0 0 1
1698133060.6663778 11775879.730186332 2472148.72762715 62.14140701293945 0 0 0 1
1698133060.6868424 11775879.799347753 2472148.615568611 62.14124298095703 0 0 0 1
1698133060.7096794 11775879.868748503 2472148.503138138 62.141056060791016 0 0 0 1
1698133060.7269464 11775879.940891039 2472148.3876578184 62.14085388183594 0 0 0 1
1698133060.746471 11775880.010688579 2472148.2745712195 62.14064025878906 0 0 0 1
1698133060.7670221 11775880.063694146 2472148.1887768465 62.14493179321289 0 0 0 1
1698133060.7863758 11775880.133855091 2472148.0750379353 62.144737243652344 0 0 0 1
1698133060.8080938 11775880.204251038 2472147.9609366274 62.14453125 0 0 0 1
1698133060.8264585 11775880.27489305 2472147.8464481276 62.14433288574219 0 0 0 1
1698133060.8459835 11775880.345759165 2472147.731578159 62.14377212524414 0 0 0 1
1698133060.866512 11775880.416850723 2472147.616353424 62.14356994628906 0 0 0 1
1698133060.8861387 11775880.48818217 2472147.5007338678 62.14336395263672 0 0 0 1
1698133060.9097185 11775880.559743889 2472147.3847423797 62.143150329589844 0 0 0 1
1698133060.9268541 11775880.63155627 2472147.268409475 62.14291763305664 0 0 0 1
1698133060.9463274 11775880.703596426 2472147.151733249 62.142677307128906 0 0 0 1
1698133060.9669554 11775880.758246614 2472147.063253333 62.146240234375 0 0 0 1
1698133060.9863315 11775880.830765065 2472146.945676839 62.1460075378418 0 0 0 1
1698133061.0079088 11775880.903544866 2472146.827705524 62.145755767822266 0 0 0 1
1698133061.0262344 11775880.976590695 2472146.709364184 62.14547348022461 0 0 0 1
1698133061.0466802 11775881.049873969 2472146.5906451894 62.14540481567383 0 0 0 1
1698133061.0663023 11775881.124305556 2472146.4690975994 62.145111083984375 0 0 0 1
1698133061.086819 11775881.198081417 2472146.349608036 62.14482116699219 0 0 0 1
1698133061.1096022 11775881.272086091 2472146.229752262 62.14455032348633 0 0 0 1
1698133061.1270013 11775881.346352505 2472146.1095264633 62.14426040649414 0 0 0 1
1698133061.146386 11775881.42086538 2472145.9889325458 62.143959045410156 0 0 0 1
1698133061.166858 11775881.477330945 2472145.897500057 62.146995544433594 0 0 0 1
1698133061.18621 11775881.552575696 2472145.7759047826 62.146724700927734 0 0 0 1
1698133061.2075484 11775881.62804503 2472145.653928039 62.14646911621094 0 0 0 1
1698133061.2268052 11775881.70373934 2472145.5315927146 62.14619827270508 0 0 0 1
1698133061.2461753 11775881.779660137 2472145.408875921 62.145259857177734 0 0 0 1
1698133061.2667232 11775881.855815127 2472145.285758584 62.14499282836914 0 0 0 1
1698133061.2859201 11775881.93222148 2472145.1622407036 62.14474868774414 0 0 0 1
1698133061.3093858 11775882.008847574 2472145.038358521 62.14448547363281 0 0 0 1
1698133061.3266063 11775882.085672436 2472144.9141139425 62.14421463012695 0 0 0 1
1698133061.3469388 11775882.162700875 2472144.7894936167 62.14393615722656 0 0 0 1
1698133061.366304 11775882.221096622 2472144.6950093717 62.145259857177734 0 0 0 1
1698133061.3868458 11775882.298300667 2472144.5698435446 62.14503860473633 0 0 0 1
1698133061.4071705 11775882.375758782 2472144.444317228 62.14481735229492 0 0 0 1
1698133061.4263563 11775882.454057887 2472144.3162808437 62.14459991455078 0 0 0 1
1698133061.4468033 11775882.531934135 2472144.1900011254 62.14495086669922 0 0 0 1
1698133061.4660249 11775882.610018184 2472144.063364734 62.144771575927734 0 0 0 1
1698133061.4864082 11775882.688311957 2472143.936367853 62.14460372924805 0 0 0 1
1698133061.5099804 11775882.76682118 2472143.809008577 62.144432067871094 0 0 0 1
1698133061.526192 11775882.84551233 2472143.6813250505 62.144248962402344 0 0 0 1
1698133061.5468357 11775882.924378753 2472143.553313461 62.14407730102539 0 0 0 1
1698133061.5672214 11775882.984109942 2472143.456319148 62.14528274536133 0 0 0 1
1698133061.586508 11775883.063168772 2472143.3274759557 62.14515686035156 0 0 0 1
1698133061.6070917 11775883.142433466 2472143.198283719 62.14504623413086 0 0 0 1
1698133061.626363 11775883.221893482 2472143.0687557887 62.144935607910156 0 0 0 1
1698133061.6467123 11775883.30155698 2472142.9388788138 62.14543533325195 0 0 0 1
1698133061.6662257 11775883.381422963 2472142.808664239 62.145362854003906 0 0 0 1
1698133061.6868641 11775883.461487625 2472142.678108249 62.14531707763672 0 0 0 1
1698133061.709541 11775883.541758137 2472142.5472089364 62.145286560058594 0 0 0 1
1698133061.7268853 11775883.622202849 2472142.4160101702 62.145259857177734 0 0 0 1
1698133061.746285 11775883.70281896 2472142.2844985994 62.145233154296875 0 0 0 1
1698133061.7664847 11775883.763850378 2472142.184847351 62.14691925048828 0 0 0 1
1698133061.7867477 11775883.844760943 2472142.0527578546 62.146907806396484 0 0 0 1
1698133061.8073308 11775883.925874947 2472141.9203307573 62.14689254760742 0 0 0 1
1698133061.8267539 11775884.007210532 2472141.78755843 62.146854400634766 0 0 0 1
1698133061.8461773 11775884.08877627 2472141.6544465953 62.14697265625 0 0 0 1
1698133061.866921 11775884.170576936 2472141.520991438 62.14695358276367 0 0 0 1
1698133061.8864381 11775884.252633113 2472141.387171977 62.14694595336914 0 0 0 1
1698133061.9091394 11775884.334899848 2472141.253022546 62.14693069458008 0 0 0 1
1698133061.9266083 11775884.41740573 2472141.1185507723 62.146907806396484 0 0 0 1
1698133061.9469585 11775884.500147523 2472140.9837280475 62.14686965942383 0 0 0 1
1698133061.966284 11775884.562755525 2472140.88160297 62.14656066894531 0 0 0 1
1698133061.9864948 11775884.646259813 2472140.745876163 62.14649963378906 0 0 0 1
1698133062.0070796 11775884.72999904 2472140.6098041255 62.146446228027344 0 0 0 1
1698133062.0265026 11775884.81399138 2472140.4733715993 62.146385192871094 0 0 0 1
1698133062.0470464 11775884.89825645 2472140.336561419 62.14653778076172 0 0 0 1
1698133062.06659 11775884.982753592 2472140.1994060087 62.146488189697266 0 0 0 1
1698133062.0869343 11775885.067503387 2472140.061886295 62.14644241333008 0 0 0 1
1698133062.1094525 11775885.152476117 2472139.9240423325 62.14637756347656 0 0 0 1
1698133062.1268055 11775885.237428723 2472139.7848212654 62.14632034301758 0 0 0 1
1698133062.1463923 11775885.322867705 2472139.6463631364 62.146331787109375 0 0 0 1
1698133062.1668782 11775885.387577925 2472139.5414647777 62.147239685058594 0 0 0 1
1698133062.1863103 11775885.47345583 2472139.4021769525 62.147308349609375 0 0 0 1
1698133062.207943 11775885.559534369 2472139.2625343623 62.1473388671875 0 0 0 1
1698133062.2263749 11775885.645821566 2472139.1225618003 62.147377014160156 0 0 0 1
1698133062.2468908 11775885.732345164 2472138.9822344724 62.14748001098633 0 0 0 1
1698133062.2664475 11775885.819086561 2472138.841554284 62.14752197265625 0 0 0 1
1698133062.2858922 11775885.90604958 2472138.700519331 62.147544860839844 0 0 0 1
1698133062.3096163 11775885.993215518 2472138.5591563126 62.147552490234375 0 0 0 1
1698133062.3268142 11775886.080573292 2472138.4174976554 62.14753723144531 0 0 0 1
1698133062.34627 11775886.16812204 2472138.275518564 62.147499084472656 0 0 0 1
1698133062.3668122 11775886.255860807 2472138.13321904 62.14743423461914 0 0 0 1
1698133062.3863146 11775886.32038844 2472138.0288070543 62.148582458496094 0 0 0 1
1698133062.4080224 11775886.403123213 2472137.8949341876 62.14851379394531 0 0 0 1
1698133062.4261746 11775886.486066695 2472137.7607160914 62.1484375 0 0 0 1
1698133062.4464808 11775886.569242753 2472137.6261470434 62.14836502075195 0 0 0 1
1698133062.4660883 11775886.628237708 2472137.5292328387 62.14829635620117 0 0 0 1
1698133062.486595 11775886.711838722 2472137.393998127 62.14823913574219 0 0 0 1
1698133062.5089984 11775886.795670787 2472137.258437258 62.14820098876953 0 0 0 1
1698133062.5271947 11775886.879754074 2472137.1225120868 62.14815139770508 0 0 0 1
1698133062.5464046 11775886.96406428 2472136.9862168897 62.148101806640625 0 0 0 1
1698133062.5668128 11775887.024769457 2472136.888074354 62.147857666015625 0 0 0 1
1698133062.5861158 11775887.117215928 2472136.738523096 62.147762298583984 0 0 0 1
1698133062.6079524 11775887.20981302 2472136.5887315115 62.147640228271484 0 0 0 1
1698133062.6260502 11775887.30252465 2472136.4387835246 62.14753723144531 0 0 0 1
1698133062.6465967 11775887.395358996 2472136.288661969 62.147090911865234 0 0 0 1
1698133062.6668382 11775887.48834598 2472136.138269571 62.14699935913086 0 0 0 1
1698133062.6859825 11775887.581514318 2472135.9875796265 62.14690399169922 0 0 0 1
1698133062.7099133 11775887.674803333 2472135.836750445 62.14681625366211 0 0 0 1
1698133062.7261257 11775887.76817032 2472135.6858525993 62.14683151245117 0 0 0 1
1698133062.7464652 11775887.861655042 2472135.5348364986 62.14690017700195 0 0 0 1
1698133062.7666945 11775887.933064768 2472135.419464897 62.14670944213867 0 0 0 1
1698133062.7859519 11775888.0259915 2472135.2689809464 62.146705627441406 0 0 0 1
1698133062.8075788 11775888.118966466 2472135.1184741063 62.14665603637695 0 0 0 1
1698133062.8259876 11775888.234801022 2472134.9271672075 62.14662551879883 0 0 0 1
1698133062.8464868 11775888.327824317 2472134.7764848927 62.147151947021484 0 0 0 1
1698133062.8669288 11775888.421012444 2472134.6255851397 62.147151947021484 0 0 0 1
1698133062.8862672 11775888.514385857 2472134.474485116 62.14714050292969 0 0 0 1
1698133062.9098628 11775888.607919252 2472134.323190542 62.14710998535156 0 0 0 1
1698133062.9261787 11775888.701588672 2472134.1717319363 62.14705276489258 0 0 0 1
1698133062.9466102 11775888.795419956 2472134.020086411 62.1469841003418 0 0 0 1
1698133062.9668303 11775888.866779618 2472133.9046995505 62.14545822143555 0 0 0 1
1698133062.9861891 11775888.960173879 2472133.7537521143 62.1453742980957 0 0 0 1
1698133063.00798 11775889.053682897 2472133.6025910545 62.14527130126953 0 0 0 1
1698133063.0263817 11775889.147366071 2472133.4511438934 62.145118713378906 0 0 0 1
1698133063.0456886 11775889.241305845 2472133.2992961896 62.14479446411133 0 0 0 1
1698133063.0662684 11775889.33551658 2472133.1470326837 62.144588470458984 0 0 0 1
1698133063.086716 11775889.430046463 2472132.994345748 62.144325256347656 0 0 0 1
1698133063.1092484 11775889.524877768 2472132.8412582683 62.14400863647461 0 0 0 1
1698133063.1264577 11775889.620023625 2472132.6877015815 62.14363098144531 0 0 0 1
1698133063.1470194 11775889.715436136 2472132.533732908 62.14322280883789 0 0 0 1
1698133063.166521 11775889.787890313 2472132.4167553214 62.141990661621094 0 0 0 1
1698133063.1859956 11775889.88346562 2472132.261710905 62.14152145385742 0 0 0 1
1698133063.2076774 11775889.97932505 2472132.106174391 62.141029357910156 0 0 0 1
1698133063.2272272 11775890.0755179 2472131.9500961932 62.1404914855957 0 0 0 1
1698133063.2465146 11775890.172086202 2472131.7934572333 62.139984130859375 0 0 0 1
1698133063.2669013 11775890.26904442 2472131.636215553 62.13942337036133 0 0 0 1
1698133063.2863183 11775890.36637192 2472131.478405483 62.13885498046875 0 0 0 1
1698133063.3099976 11775890.46405187 2472131.3200651705 62.13827133178711 0 0 0 1
1698133063.3262239 11775890.56201013 2472131.161255651 62.137699127197266 0 0 0 1
1698133063.3468144 11775890.660187885 2472131.0020226995 62.137149810791016 0 0 0 1
1698133063.3662589 11775890.734587034 2472130.8810892752 62.1334114074707 0 0 0 1
1698133063.3857653 11775890.832116596 2472130.7222797554 62.13288879394531 0 0 0 1
1698133063.4073787 11775890.929928172 2472130.5630315454 62.13237380981445 0 0 0 1
1698133063.4269166 11775891.027991666 2472130.4033599044 62.13188171386719 0 0 0 1
1698133063.446391 11775891.126378812 2472130.243207612 62.13156509399414 0 0 0 1
1698133063.4668562 11775891.225061292 2472130.082624259 62.13114547729492 0 0 0 1
1698133063.486194 11775891.324025702 2472129.921625105 62.13077163696289 0 0 0 1
1698133063.5097926 11775891.423216494 2472129.760271184 62.13041687011719 0 0 0 1
1698133063.5269766 11775891.518602315 2472129.598863857 62.130104064941406 0 0 0 1
1698133063.5463204 11775891.618197221 2472129.436933917 62.12982177734375 0 0 0 1
1698133063.5665133 11775891.693392 2472129.314383062 62.12708282470703 0 0 0 1
1698133063.58682 11775891.793724524 2472129.151697812 62.12683868408203 0 0 0 1
1698133063.6081815 11775891.894275209 2472128.988688315 62.12660598754883 0 0 0 1
1698133063.626421 11775891.995052053 2472128.825385085 62.12639236450195 0 0 0 1
1698133063.64712 11775892.096072335 2472128.661757606 62.12650680541992 0 0 0 1
1698133063.6666963 11775892.197333165 2472128.497813508 62.12637710571289 0 0 0 1
1698133063.6863165 11775892.298853513 2472128.3335794928 62.12626266479492 0 0 0 1
1698133063.708989 11775892.400599025 2472128.1690631905 62.12613296508789 0 0 0 1
1698133063.7263415 11775892.50252232 2472128.0043103765 62.12601089477539 0 0 0 1
1698133063.7469528 11775892.604599526 2472127.839328681 62.12590789794922 0 0 0 1
